,Date,Province,Vaccine dose 1,Booster vaccine 2,Booster vaccine 3,Booster vaccine 4,Total vaccine,Vaccine coverage dose 1,Vaccine coverage booster 2,Vaccine coverage booster 3,Vaccine coverage booster 4,Cases,Deaths,Hospitalizations,ICU,Tests Completed,Deaths
355,2021-12-04,MB,22303.0,4086.0,0.0,0.0,26389.0,1.6,0.3,0.0,0.0,185.0,3.0,0.0,0.0,2457.0,3.0
356,2021-12-05,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,6.0,0.0,0.0,2167.0,6.0
357,2021-12-06,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,4.0,16.0,8.0,2466.0,4.0
358,2021-12-07,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,2.0,-9.0,0.0,2937.0,2.0
359,2021-12-08,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,2.0,0.0,2.0,3536.0,2.0
360,2021-12-09,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,3.0,-6.0,1.0,3561.0,3.0
361,2021-12-10,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,4.0,-2.0,0.0,3210.0,4.0
362,2021-12-11,MB,12996.0,-652.0,118840.0,0.0,131184.0,0.9,-0.1,8.6,0.0,159.0,0.0,0.0,0.0,2397.0,0.0
363,2021-12-12,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,3.0,0.0,0.0,2561.0,3.0
364,2021-12-13,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,1.0,3.0,-1.0,2950.0,1.0
365,2021-12-14,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,2.0,-5.0,0.0,3340.0,2.0
366,2021-12-15,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,1.0,3.0,0.0,3569.0,1.0
367,2021-12-16,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,2.0,-3.0,-3.0,3676.0,2.0
368,2021-12-17,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,-1.0,1.0,3071.0,0.0
369,2021-12-18,MB,11655.0,2784.0,67568.0,0.0,82007.0,0.9,0.2,4.9,0.0,251.0,1.0,0.0,0.0,2575.0,1.0
370,2021-12-19,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.0,0.0,0.0,0.0,2080.0,0.0
371,2021-12-20,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,2.0,2.0,-3.0,3476.0,2.0
372,2021-12-21,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0,3.0,-2.0,-2.0,3592.0,3.0
373,2021-12-22,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.0,4.0,7.0,-1.0,3848.0,4.0
374,2021-12-23,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523.0,1.0,4.0,3.0,4434.0,1.0
375,2021-12-24,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769.0,4.0,-5.0,-3.0,3962.0,4.0
376,2021-12-25,MB,6233.0,2996.0,81061.0,0.0,90290.0,0.4,0.2,5.8,0.0,835.0,2.0,0.0,0.0,3249.0,2.0
377,2021-12-26,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.0,4.0,0.0,0.0,2817.0,4.0
378,2021-12-27,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692.0,3.0,24.0,2.0,3216.0,3.0
379,2021-12-28,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,877.0,1.0,7.0,2.0,3222.0,1.0
380,2021-12-29,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972.0,2.0,20.0,3.0,3401.0,2.0
381,2021-12-30,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1231.0,3.0,6.0,0.0,4095.0,3.0
382,2021-12-31,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1646.0,3.0,1.0,2.0,4875.0,3.0
383,2022-01-01,MB,2858.0,1715.0,55047.0,0.0,59620.0,0.2,0.1,4.0,0.0,1770.0,4.0,0.0,0.0,4580.0,4.0
384,2022-01-02,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1833.0,0.0,0.0,0.0,4301.0,0.0
385,2022-01-03,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1555.0,4.0,38.0,3.0,4137.0,4.0
386,2022-01-04,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2060.0,3.0,23.0,0.0,4712.0,3.0
387,2022-01-05,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2212.0,4.0,2.0,-1.0,6665.0,4.0
388,2022-01-06,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2901.0,3.0,11.0,3.0,5448.0,3.0
389,2022-01-07,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2356.0,6.0,35.0,1.0,5510.0,6.0
390,2022-01-08,MB,5485.0,3627.0,84538.0,0.0,93650.0,-1.0,-1.0,5.6,0.0,2791.0,5.0,0.0,0.0,4218.0,5.0
391,2022-01-09,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2047.0,2.0,0.0,0.0,4650.0,2.0
392,2022-01-10,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2320.0,1.0,84.0,5.0,4808.0,1.0
393,2022-01-11,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048.0,5.0,40.0,3.0,4195.0,5.0
394,2022-01-12,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1236.0,8.0,38.0,4.0,3885.0,8.0
395,2022-01-13,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1345.0,7.0,44.0,0.0,2807.0,7.0
396,2022-01-14,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1165.0,8.0,18.0,-2.0,3388.0,8.0
397,2022-01-15,MB,5445.0,3983.0,54727.0,0.0,64155.0,0.4,0.2,3.9,0.0,1074.0,3.0,0.0,0.0,2174.0,3.0
398,2022-01-16,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.0,12.0,0.0,0.0,2258.0,12.0
399,2022-01-17,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.0,9.0,88.0,2.0,2615.0,9.0
400,2022-01-18,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,913.0,8.0,19.0,1.0,2996.0,8.0
401,2022-01-19,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048.0,8.0,13.0,3.0,2485.0,8.0
402,2022-01-20,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,744.0,7.0,-15.0,-5.0,2722.0,7.0
403,2022-01-21,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,892.0,10.0,0.0,0.0,2590.0,10.0
404,2022-01-22,MB,4673.0,7502.0,43652.0,0.0,55827.0,0.3,0.6,3.1,0.0,886.0,5.0,0.0,0.0,1532.0,5.0
405,2022-01-23,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548.0,6.0,0.0,0.0,1902.0,6.0
406,2022-01-24,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,3.0,64.0,0.0,2005.0,3.0
407,2022-01-25,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643.0,13.0,12.0,0.0,2183.0,13.0
408,2022-01-26,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665.0,8.0,-7.0,0.0,2295.0,8.0
409,2022-01-27,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050.0,8.0,-61.0,0.0,2113.0,8.0
410,2022-01-28,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1171.0,2.0,12.0,2.0,1781.0,2.0
411,2022-01-29,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752.0,10.0,0.0,0.0,1385.0,10.0
412,2022-01-30,MB,3826.0,10754.0,24636.0,0.0,39216.0,0.3,0.7,1.7,0.0,464.0,8.0,0.0,0.0,1591.0,8.0
413,2022-01-31,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,11.0,27.0,1.0,1658.0,11.0
414,2022-02-01,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564.0,4.0,3.0,-1.0,1758.0,4.0
415,2022-02-02,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.0,5.0,6.0,1.0,1456.0,5.0
416,2022-02-03,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.0,4.0,-121.0,-6.0,2126.0,4.0
417,2022-02-04,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,721.0,2.0,-4.0,-2.0,1598.0,2.0
418,2022-02-05,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.0,3.0,0.0,0.0,1249.0,3.0
419,2022-02-06,MB,2784.0,9747.0,19195.0,0.0,31726.0,0.2,0.7,1.4,0.0,335.0,4.0,0.0,0.0,1276.0,4.0
420,2022-02-07,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,7.0,12.0,-4.0,1500.0,7.0
421,2022-02-08,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,5.0,1.0,-6.0,1704.0,5.0
422,2022-02-09,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.0,6.0,-17.0,2.0,1483.0,6.0
423,2022-02-10,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.0,6.0,-112.0,-4.0,1598.0,6.0
424,2022-02-11,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,9.0,7.0,0.0,1251.0,9.0
425,2022-02-12,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,5.0,0.0,0.0,1015.0,5.0
426,2022-02-13,MB,2596.0,10374.0,13106.0,0.0,26076.0,0.1,0.8,0.9,0.0,243.0,1.0,0.0,0.0,974.0,1.0
427,2022-02-14,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,2.0,7.0,-1.0,1344.0,2.0
428,2022-02-15,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0,5.0,-4.0,-1.0,1422.0,5.0
429,2022-02-16,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,3.0,7.0,-1.0,1455.0,3.0
430,2022-02-17,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.0,2.0,-110.0,-7.0,1346.0,2.0
431,2022-02-18,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.0,5.0,-6.0,-4.0,946.0,5.0
432,2022-02-19,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,3.0,0.0,0.0,754.0,3.0
433,2022-02-20,MB,1853.0,7953.0,9497.0,0.0,19303.0,0.2,0.5,0.7,0.0,104.0,2.0,0.0,0.0,652.0,2.0
434,2022-02-21,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,2.0,0.0,0.0,891.0,2.0
435,2022-02-22,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,3.0,8.0,2.0,1109.0,3.0
436,2022-02-23,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,3.0,-4.0,-2.0,1256.0,3.0
437,2022-02-24,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,2.0,-84.0,-1.0,1296.0,2.0
438,2022-02-25,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,1.0,0.0,1.0,959.0,1.0
439,2022-02-26,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,0.0,0.0,0.0,764.0,0.0
440,2022-02-27,MB,1016.0,4371.0,5266.0,0.0,10653.0,0.0,0.3,0.4,0.0,127.0,0.0,0.0,0.0,907.0,0.0
441,2022-02-28,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,3.0,-18.0,1.0,1110.0,3.0
442,2022-03-01,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,3.0,4.0,0.0,1138.0,3.0
443,2022-03-02,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,5.0,15.0,1.0,976.0,5.0
444,2022-03-03,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,6.0,-43.0,1.0,1100.0,6.0
445,2022-03-04,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,2.0,-20.0,-4.0,1013.0,2.0
446,2022-03-05,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,2.0,0.0,0.0,712.0,2.0
447,2022-03-06,MB,1012.0,3648.0,3964.0,0.0,8624.0,0.1,0.3,0.2,0.0,94.0,3.0,0.0,0.0,866.0,3.0
448,2022-03-07,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,2.0,32.0,3.0,928.0,2.0
449,2022-03-08,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,3.0,-17.0,-3.0,1062.0,3.0
450,2022-03-09,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,2.0,27.0,3.0,1036.0,2.0
451,2022-03-10,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,3.0,-42.0,-2.0,1211.0,3.0
452,2022-03-11,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,2.0,2.0,1.0,810.0,2.0
453,2022-03-12,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,1.0,0.0,0.0,728.0,1.0
454,2022-03-13,MB,619.0,2673.0,3260.0,0.0,6552.0,0.1,0.2,0.3,0.0,115.0,2.0,0.0,0.0,857.0,2.0
455,2022-03-14,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,1.0,20.0,0.0,1256.0,1.0
456,2022-03-15,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,3.0,4.0,-2.0,1203.0,3.0
457,2022-03-16,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,2.0,-34.0,-4.0,1027.0,2.0
458,2022-03-17,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,4.0,10.0,3.0,1047.0,4.0
459,2022-03-18,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,0.0,2.0,2.0,791.0,0.0
460,2022-03-19,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,1.0,0.0,0.0,687.0,1.0
461,2022-03-20,MB,583.0,2510.0,2619.0,0.0,5712.0,0.0,0.2,0.2,0.0,93.0,0.0,0.0,0.0,819.0,0.0
462,2022-03-21,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,18.0,4.0,1011.0,0.0
463,2022-03-22,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,-4.0,2.0,1030.0,0.0
464,2022-03-23,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,14.0,-2.0,1045.0,0.0
465,2022-03-24,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,0.0,-29.0,-3.0,1024.0,0.0
466,2022-03-25,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,2.0,0.0,850.0,0.0
467,2022-03-26,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,9.0,194.0,5.0,674.0,9.0
468,2022-03-27,MB,541.0,2255.0,2441.0,0.0,5237.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,796.0,0.0
469,2022-03-28,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,957.0,0.0
470,2022-03-29,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1232.0,0.0
471,2022-03-30,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1233.0,0.0
472,2022-03-31,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073.0,0.0
473,2022-04-01,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1045.0,0.0
474,2022-04-02,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1359.0,7.0,0.0,0.0,703.0,7.0
475,2022-04-03,MB,358.0,1364.0,1942.0,0.0,3664.0,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,890.0,0.0
476,2022-04-04,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1053.0,0.0
477,2022-04-05,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1387.0,0.0
478,2022-04-06,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,-3.0,1402.0,0.0
479,2022-04-07,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.0,0.0
480,2022-04-08,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,967.0,0.0
481,2022-04-09,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1698.0,8.0,0.0,0.0,828.0,8.0
482,2022-04-10,MB,473.0,1550.0,2179.0,0.0,4202.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1019.0,0.0
483,2022-04-11,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1140.0,0.0
484,2022-04-12,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,8.0,1291.0,0.0
485,2022-04-13,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,912.0,0.0
486,2022-04-14,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,807.0,0.0
487,2022-04-15,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,0.0
488,2022-04-16,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1194.0,15.0,0.0,0.0,748.0,15.0
489,2022-04-17,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849.0,0.0
490,2022-04-18,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.0,0.0
491,2022-04-19,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,2.0,883.0,0.0
492,2022-04-20,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1192.0,0.0
493,2022-04-21,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055.0,0.0
494,2022-04-22,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,943.0,0.0
495,2022-04-23,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1466.0,18.0,0.0,0.0,862.0,18.0
496,2022-04-24,MB,-6097.0,-4153.0,2690.0,0.0,-7560.0,-0.4,-0.3,0.2,0.0,0.0,0.0,0.0,0.0,612.0,0.0
497,2022-04-25,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708.0,0.0
498,2022-04-26,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925.0,0.0
499,2022-04-27,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.0,0.0
500,2022-04-28,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,2.0,1033.0,0.0
501,2022-04-29,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885.0,0.0
502,2022-04-30,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1042.0,27.0,0.0,0.0,621.0,27.0
503,2022-05-01,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,0.0
504,2022-05-02,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792.0,0.0
505,2022-05-03,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1044.0,0.0
506,2022-05-04,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,941.0,0.0
507,2022-05-05,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,846.0,0.0
508,2022-05-06,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824.0,0.0
509,2022-05-07,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,902.0,28.0,0.0,0.0,637.0,28.0
510,2022-05-08,MB,309.0,985.0,3676.0,6669.0,11639.0,0.0,0.1,0.3,0.5,0.0,0.0,0.0,0.0,563.0,0.0
511,2022-05-09,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,844.0,0.0
512,2022-05-10,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.0,0.0
513,2022-05-11,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,964.0,0.0
514,2022-05-12,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,854.0,0.0
515,2022-05-13,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747.0,0.0
516,2022-05-14,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,728.0,66.0,0.0,0.0,567.0,66.0
517,2022-05-15,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.0,0.0
518,2022-05-16,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.0,0.0
519,2022-05-17,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714.0,0.0
520,2022-05-18,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,857.0,0.0
521,2022-05-19,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731.0,0.0
522,2022-05-20,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0
523,2022-05-21,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.0,15.0,0.0,0.0,577.0,15.0
524,2022-05-22,MB,275.0,767.0,2760.0,9361.0,13163.0,0.0,0.1,0.2,0.6,0.0,0.0,0.0,0.0,380.0,0.0
525,2022-05-23,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.0,0.0
526,2022-05-24,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693.0,0.0
527,2022-05-25,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,782.0,0.0
528,2022-05-26,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,2022-05-27,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687.0,0.0
530,2022-05-28,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.0,52.0,0.0,0.0,584.0,52.0
531,2022-05-29,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.0,0.0
532,2022-05-30,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.0,0.0
533,2022-05-31,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,808.0,0.0
534,2022-06-01,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674.0,0.0
535,2022-06-02,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605.0,0.0
536,2022-06-03,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.0,0.0
537,2022-06-04,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,24.0,0.0,0.0,512.0,24.0
538,2022-06-05,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0,0.0
539,2022-06-06,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598.0,0.0
540,2022-06-07,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586.0,0.0
541,2022-06-08,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.0,0.0
542,2022-06-09,MB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,0.0
